size,bedrooms,bathrooms,livingrooms,driver_room,kitchen,maid_room,city,front,property_age,total_rooms,room_density,bath_per_bed,has_all_rooms
-0.8920120486071811,-0.03834178210226658,0.5787667091982933,-1.5139212888660103,-0.8770075251638453,0.315378070528539,0.5113650876561316,0.5311625673181087,0.1935825485379078,-0.6016758014110934,-0.45764040342109535,0.48196486613626993,0.08781621815298472,-0.18081207644923292
0.5971245568125906,-0.8680903483013176,0.5787667091982933,-0.22018376920937793,-0.8770075251638453,0.315378070528539,-1.9555500055421298,0.5311625673181087,-1.4395792130461442,-0.6016758014110934,-0.45764040342109535,-0.8791912193102186,0.9062801127322098,-1.3983400884439363
0.7212192739309048,-0.8680903483013176,0.5787667091982933,-1.5139212888660103,1.14024107126467,0.315378070528539,0.5113650876561316,0.5311625673181087,-1.4395792130461442,-0.6016758014110934,-0.9897361127336284,-1.2048266464505273,0.9062801127322098,1.073610723787734
-0.8920120486071811,-0.03834178210226658,0.5787667091982933,1.0735537504472545,1.14024107126467,-3.170797507652038,0.5113650876561316,0.5311625673181087,1.4184538697259468,-0.6016758014110934,0.6065510152039706,1.2450372170683925,0.08781621815298472,-0.18081207644923292
0.9694087081675334,1.6211553502958354,0.5787667091982933,-0.22018376920937793,1.14024107126467,0.315378070528539,0.5113650876561316,0.5311625673181087,1.4184538697259468,1.0782712617692538,1.1386467245165035,-0.3764915286623674,-0.847571089937558,1.073610723787734
-0.8920120486071811,-0.03834178210226658,-1.0454799550632188,-1.5139212888660103,-0.8770075251638453,0.315378070528539,0.5113650876561316,0.5311625673181087,-0.2147078918581052,3.262202443903705,-0.9897361127336284,0.10042869067020897,-0.5669548975103952,-0.18081207644923292
-0.8920120486071811,-0.03834178210226658,0.5787667091982933,1.0735537504472545,-0.8770075251638453,0.315378070528539,0.5113650876561316,0.5311625673181087,0.1935825485379078,-0.6016758014110934,0.6065510152039706,1.2450372170683925,0.08781621815298472,-0.18081207644923292
-0.8920120486071811,-0.03834178210226658,0.5787667091982933,-1.5139212888660103,-0.8770075251638453,0.315378070528539,0.5113650876561316,0.5311625673181087,0.1935825485379078,-0.6016758014110934,-0.45764040342109535,0.48196486613626993,0.08781621815298472,-0.18081207644923292
-0.4204521235575867,-0.03834178210226658,0.5787667091982933,-1.5139212888660103,-0.8770075251638453,0.315378070528539,0.5113650876561316,0.5311625673181087,-1.0312887726501312,0.23829773017908018,-0.45764040342109535,-0.07179249964433237,0.08781621815298472,-0.18081207644923292
-0.8920120486071811,-0.8680903483013176,-1.0454799550632188,2.367291270103887,-0.8770075251638453,0.315378070528539,0.5113650876561316,0.5311625673181087,-0.6229983322541182,-0.6016758014110934,0.0744553058914376,0.8635010416023315,0.08781621815298472,-0.18081207644923292
-0.39563318013392385,-1.6978389145003685,0.5787667091982933,1.0735537504472545,1.14024107126467,0.315378070528539,0.5113650876561316,0.5311625673181087,0.1935825485379078,-0.6016758014110934,-0.45764040342109535,-0.09691760698465046,2.270386603697585,1.073610723787734
0.9694087081675334,-0.03834178210226658,-1.0454799550632188,-1.5139212888660103,1.14024107126467,0.315378070528539,0.5113650876561316,0.5311625673181087,-0.2147078918581052,-0.6016758014110934,-0.9897361127336284,-1.330331967327521,-0.5669548975103952,1.073610723787734
1.4657875766407906,-0.03834178210226658,0.5787667091982933,-0.22018376920937793,1.14024107126467,0.315378070528539,0.5113650876561316,0.5311625673181087,-1.4395792130461442,-0.6016758014110934,0.0744553058914376,-1.113550049449077,0.08781621815298472,1.073610723787734
2.2103558793506766,-0.03834178210226658,0.5787667091982933,1.0735537504472545,1.14024107126467,0.315378070528539,0.5113650876561316,0.5311625673181087,-0.2147078918581052,-0.6016758014110934,0.6065510152039706,-1.2349479234610057,0.08781621815298472,1.073610723787734
0.6839908587954106,1.6211553502958354,0.5787667091982933,-0.22018376920937793,1.14024107126467,0.315378070528539,0.5113650876561316,0.5311625673181087,1.0101634293299337,-0.6016758014110934,1.1386467245165035,-0.17282002915959638,-0.847571089937558,1.073610723787734
-0.8920120486071811,-0.03834178210226658,0.5787667091982933,-1.5139212888660103,-0.8770075251638453,0.315378070528539,0.5113650876561316,0.5311625673181087,0.1935825485379078,-0.6016758014110934,-0.45764040342109535,0.48196486613626993,0.08781621815298472,-0.18081207644923292
-0.8920120486071811,-0.03834178210226658,0.5787667091982933,-1.5139212888660103,-0.8770075251638453,0.315378070528539,0.5113650876561316,0.5311625673181087,0.1935825485379078,-0.6016758014110934,-0.45764040342109535,0.48196486613626993,0.08781621815298472,-0.18081207644923292
0.2124309337458162,-0.8680903483013176,0.5787667091982933,1.0735537504472545,1.14024107126467,0.315378070528539,0.5113650876561316,0.5311625673181087,-1.4395792130461442,0.7422818491331844,0.0744553058914376,-0.3385067324323396,0.9062801127322098,1.073610723787734
0.34893512257596193,-1.6978389145003685,-2.669726619324731,-0.22018376920937793,1.14024107126467,0.315378070528539,0.5113650876561316,0.5311625673181087,-1.4395792130461442,-0.6016758014110934,-2.053927531358694,-1.5347263470414825,0.08781621815298472,1.073610723787734
-1.5124856341987525,-0.8680903483013176,0.5787667091982933,-0.22018376920937793,1.14024107126467,0.315378070528539,0.5113650876561316,0.5311625673181087,0.1935825485379078,0.9102765554512191,-0.45764040342109535,1.5311893486679389,0.9062801127322098,1.073610723787734
